[Fri May 22 17:31:16.277478 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:15_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.312383 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:30_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 16:31:02 | InsertDT:2026-05-22 16:31:00 | Chamber:[1], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 16:31:02 | InsertDT:2026-05-22 16:31:00 | Chamber:[5], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 16:31:02 | InsertDT:2026-05-22 16:31:00 | Chamber:[6], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.313381 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 16:31:02 | InsertDT:2026-05-22 16:31:00 | Chamber:[9], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 16:31:02 | InsertDT:2026-05-22 16:31:00 | Chamber:[10], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 16:31:02 | InsertDT:2026-05-22 16:31:00 | Chamber:[11], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 16:31:02 | InsertDT:2026-05-22 16:31:00 | Chamber:[12], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 16:31:02 | InsertDT:2026-05-22 16:31:00 | Chamber:[15], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.314378 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.315375 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_5 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.316373 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_6 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.316373 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_9 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.316373 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_10 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.316373 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_11 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.316373 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_12 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.316373 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:31_15 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.316373 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 16:32:03 | InsertDT:2026-05-22 16:32:00 | Chamber:[1], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.316373 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 16:32:03 | InsertDT:2026-05-22 16:32:00 | Chamber:[5], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.316373 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 16:32:03 | InsertDT:2026-05-22 16:32:00 | Chamber:[6], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.316373 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 16:32:03 | InsertDT:2026-05-22 16:32:00 | Chamber:[9], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.316373 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 16:32:03 | InsertDT:2026-05-22 16:32:00 | Chamber:[10], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.316373 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 16:32:03 | InsertDT:2026-05-22 16:32:00 | Chamber:[11], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.316373 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 16:32:03 | InsertDT:2026-05-22 16:32:00 | Chamber:[12], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.316373 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-ROW] Type:scanner | OrigDT:2026-05-22 16:32:03 | InsertDT:2026-05-22 16:32:00 | Chamber:[15], referer: http://192.168.14.248/daas4.1/modbus/
[Fri May 22 17:31:16.316373 2026] [php7:notice] [pid 17376:tid 1148] [client 192.168.14.248:58087] [17:31:16] [CSV-DEDUP] Already seen: 2026-05-22 16:32_1 \xe2\x80\x94 skipping, referer: http://192.168.14.248/daas4.1/modbus/
